2026-03-02 15:50:49,351 | INFO | app.main | Database initialized
2026-03-06 16:33:39,786 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-06 16:33:39,787 | INFO | app.main | Database initialized
2026-03-06 16:33:39,888 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-06 16:33:39,888 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-06 16:33:39,891 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-06 16:33:39,891 | INFO | apscheduler.scheduler | Scheduler started
2026-03-06 16:33:39,891 | INFO | app.main | Scheduler started
2026-03-06 16:34:26,887 | INFO | app.api.routers.projects | Project updated — id=1 by admin=1
2026-03-06 16:34:34,811 | INFO | app.api.routers.projects | Project updated — id=1 by admin=1
2026-03-06 17:00:10,242 | INFO | app.main | Scheduler stopped
2026-03-06 17:00:10,246 | INFO | app.main | Application shutdown
2026-03-06 17:00:10,259 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-06 17:00:14,210 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-06 17:00:14,210 | INFO | app.main | Database initialized
2026-03-06 17:00:14,319 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-06 17:00:14,320 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-06 17:00:14,324 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-06 17:00:14,324 | INFO | apscheduler.scheduler | Scheduler started
2026-03-06 17:00:14,324 | INFO | app.main | Scheduler started
2026-03-06 17:01:24,941 | INFO | app.api.routers.projects | Project updated — id=2 by admin=1
2026-03-06 17:04:47,352 | INFO | app.api.routers.projects | Project updated — id=2 by admin=1
2026-03-07 11:44:01,491 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 11:44:01,492 | INFO | app.main | Database initialized
2026-03-07 11:44:01,617 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 11:44:01,617 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 11:44:01,621 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 11:44:01,621 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 11:44:01,621 | INFO | app.main | Scheduler started
2026-03-07 12:07:20,629 | INFO | app.api.routers.projects | Project deleted — id=1 by admin=1
2026-03-07 12:25:54,530 | INFO | app.main | Scheduler stopped
2026-03-07 12:25:54,532 | INFO | app.main | Application shutdown
2026-03-07 12:25:54,541 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-07 12:28:18,493 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 12:28:18,494 | INFO | app.main | Database initialized
2026-03-07 12:28:18,621 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 12:28:18,621 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 12:28:18,625 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 12:28:18,625 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 12:28:18,625 | INFO | app.main | Scheduler started
2026-03-07 12:29:07,711 | INFO | app.api.routers.projects | Project deleted — id=2 by admin=1
2026-03-07 12:51:23,743 | INFO | app.api.routers.gitlab_configs | GitLab config updated — id=1 by admin=1
2026-03-07 12:54:00,321 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066 "HTTP/1.1 200 OK"
2026-03-07 12:54:00,365 | INFO | app.api.routers.projects | Project created — id=35 name=prplOS gitlab_id=65926066
2026-03-07 12:54:32,482 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 12:54:32,498 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Petr Štetiar' email='petr.stetiar@prplfoundation.org' → synthetic_id=1170146648 project_id=35
2026-03-07 12:54:32,587 | INFO | app.services.extraction.extraction_service | Commits — created:12 skipped:0 project=prplOS
2026-03-07 12:54:33,398 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 12:54:34,288 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/11/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:35,376 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/10/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:35,859 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/9/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:36,413 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/8/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:37,495 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/7/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:37,948 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/6/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:39,042 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/5/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:39,679 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/4/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:40,224 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/3/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:40,705 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/2/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:41,172 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/1/approvals "HTTP/1.1 200 OK"
2026-03-07 12:54:41,174 | INFO | app.services.extraction.extraction_service | MRs — created:11 skipped:0 project=prplOS
2026-03-07 12:54:41,187 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=36 project=prplOS
2026-03-07 12:54:41,277 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=36 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 12:54:41,281 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-07 13:03:34,144 | INFO | app.main | Scheduler stopped
2026-03-07 13:03:34,154 | INFO | app.main | Application shutdown
2026-03-07 13:03:34,182 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-07 13:03:38,144 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 13:03:38,146 | INFO | app.main | Database initialized
2026-03-07 13:03:38,251 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 13:03:38,252 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 13:03:38,254 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 13:03:38,255 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 13:03:38,255 | INFO | app.main | Scheduler started
2026-03-07 13:04:08,319 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:04:08,342 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:04:09,198 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:04:09,217 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:04:09,243 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=37 project=prplOS
2026-03-07 13:04:09,291 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=37 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 13:04:09,294 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-07 13:04:55,256 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:04:55,273 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:04:55,682 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:04:55,700 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:04:55,707 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=38 project=prplOS
2026-03-07 13:04:55,722 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=38 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 13:04:55,725 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-07 13:12:48,960 | INFO | app.main | Scheduler stopped
2026-03-07 13:12:48,963 | INFO | app.main | Application shutdown
2026-03-07 13:12:48,968 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-07 13:12:51,605 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 13:12:51,606 | INFO | app.main | Database initialized
2026-03-07 13:12:51,692 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 13:12:51,693 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 13:12:51,694 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 13:12:51,694 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 13:12:51,695 | INFO | app.main | Scheduler started
2026-03-07 13:12:53,733 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 13:12:53,734 | INFO | app.main | Database initialized
2026-03-07 13:12:53,800 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 13:12:53,801 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 13:12:53,803 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 13:12:53,803 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 13:12:53,803 | INFO | app.main | Scheduler started
2026-03-07 13:12:56,205 | INFO | app.main | Scheduler stopped
2026-03-07 13:12:56,205 | INFO | app.main | Application shutdown
2026-03-07 13:12:56,205 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-07 13:13:13,584 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 13:13:13,585 | INFO | app.main | Database initialized
2026-03-07 13:13:13,681 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 13:13:13,681 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 13:13:13,683 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 13:13:13,684 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 13:13:13,685 | INFO | app.main | Scheduler started
2026-03-07 13:14:33,745 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:14:33,762 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:14:34,198 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:14:34,216 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:14:34,229 | INFO | app.services.extraction.extraction_service | MONTHLY extraction completed — lot id=39 project=prplOS file=dumps\lot_39_project_35_period_1.json md5=566a3008c8851c22ce72bdf3f79de16e
2026-03-07 13:14:34,275 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=39 project_id=35 period=2025/01 site=None | commits=10 devs=2 approved_rate=88.89% merged_rate=75.00% avg_review=0.3h
2026-03-07 13:14:34,280 | INFO | app.api.routers.extraction | KPI snapshot generated after MONTHLY — project_id=35 period_id=1
2026-03-07 13:16:50,171 | INFO | app.main | Scheduler stopped
2026-03-07 13:16:50,171 | INFO | app.main | Application shutdown
2026-03-07 13:16:50,172 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-07 13:17:04,510 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-07 13:17:04,510 | INFO | app.main | Database initialized
2026-03-07 13:17:04,579 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-07 13:17:04,580 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-07 13:17:04,581 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-07 13:17:04,581 | INFO | apscheduler.scheduler | Scheduler started
2026-03-07 13:17:04,582 | INFO | app.main | Scheduler started
2026-03-07 13:29:43,236 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:29:43,260 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:29:43,966 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:29:43,994 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:29:44,009 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=40 project=prplOS duration=1s
2026-03-07 13:29:44,054 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=40 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 13:29:44,056 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-07 13:31:31,099 | INFO | app.api.routers.admin_users | User created by admin 1 — new user id=2
2026-03-07 13:31:44,860 | INFO | app.api.routers.admin_users | User updated by admin 1 — user id=2
2026-03-07 13:47:05,897 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:47:05,921 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:47:06,609 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:47:06,653 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:47:06,674 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=41 project=prplOS duration=1s
2026-03-07 13:47:06,702 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=41 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 13:47:06,709 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-07 13:48:27,379 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:48:27,395 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-07 13:48:28,046 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-07 13:48:28,061 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-07 13:48:28,066 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=42 project=prplOS duration=1s
2026-03-07 13:48:28,091 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=42 project_id=35 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-07 13:48:28,094 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=35 period_id=2
2026-03-09 10:14:03,646 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 10:14:03,647 | INFO | app.main | Database initialized
2026-03-09 10:14:03,780 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 10:14:03,780 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 10:14:03,785 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 10:14:03,785 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 10:14:03,785 | INFO | app.main | Scheduler started
2026-03-09 12:27:12,941 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 12:27:12,942 | INFO | app.main | Database initialized
2026-03-09 12:27:13,241 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 12:27:13,242 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 12:27:13,252 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 12:27:13,252 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 12:27:13,254 | INFO | app.main | Scheduler started
2026-03-09 15:25:22,721 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:25:22,725 | INFO | app.main | Database initialized
2026-03-09 15:25:22,869 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:25:22,869 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:25:22,873 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:25:22,873 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:25:22,874 | INFO | app.main | Scheduler started
2026-03-09 15:35:17,990 | INFO | app.main | Scheduler stopped
2026-03-09 15:35:17,995 | INFO | app.main | Application shutdown
2026-03-09 15:35:18,003 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 15:35:21,508 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:35:21,509 | INFO | app.main | Database initialized
2026-03-09 15:35:21,675 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:35:21,676 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:35:21,682 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:35:21,683 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:35:21,683 | INFO | app.main | Scheduler started
2026-03-09 15:35:51,527 | INFO | app.main | Scheduler stopped
2026-03-09 15:35:51,529 | INFO | app.main | Application shutdown
2026-03-09 15:35:51,531 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 15:35:54,925 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:35:54,926 | INFO | app.main | Database initialized
2026-03-09 15:35:55,049 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:35:55,049 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:35:55,053 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:35:55,053 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:35:55,053 | INFO | app.main | Scheduler started
2026-03-09 15:36:25,169 | INFO | app.main | Scheduler stopped
2026-03-09 15:36:25,170 | INFO | app.main | Application shutdown
2026-03-09 15:36:25,175 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 15:36:30,523 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:36:30,524 | INFO | app.main | Database initialized
2026-03-09 15:36:30,705 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:36:30,706 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:36:30,711 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:36:30,711 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:36:30,712 | INFO | app.main | Scheduler started
2026-03-09 15:37:00,382 | INFO | app.main | Scheduler stopped
2026-03-09 15:37:00,383 | INFO | app.main | Application shutdown
2026-03-09 15:37:00,386 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 15:37:05,035 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:37:05,061 | INFO | app.main | Database initialized
2026-03-09 15:37:05,636 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:37:05,636 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:37:05,639 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:37:05,640 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:37:05,640 | INFO | app.main | Scheduler started
2026-03-09 15:37:08,160 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:37:08,160 | INFO | app.main | Database initialized
2026-03-09 15:37:08,236 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:37:08,236 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:37:08,238 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:37:08,238 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:37:08,238 | INFO | app.main | Scheduler started
2026-03-09 15:38:46,166 | INFO | app.main | Scheduler stopped
2026-03-09 15:38:46,167 | INFO | app.main | Application shutdown
2026-03-09 15:38:46,168 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 15:38:48,421 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:38:48,422 | INFO | app.main | Database initialized
2026-03-09 15:38:48,513 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:38:48,513 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:38:48,516 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:38:48,516 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:38:48,517 | INFO | app.main | Scheduler started
2026-03-09 15:55:03,227 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 15:55:03,228 | INFO | app.main | Database initialized
2026-03-09 15:55:03,340 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 15:55:03,341 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 15:55:03,343 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 15:55:03,344 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 15:55:03,344 | INFO | app.main | Scheduler started
2026-03-09 16:40:49,924 | INFO | app.main | Scheduler stopped
2026-03-09 16:40:49,928 | INFO | app.main | Application shutdown
2026-03-09 16:40:49,931 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 16:40:54,966 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 16:40:54,967 | INFO | app.main | Database initialized
2026-03-09 16:40:55,081 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 16:40:55,082 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 16:40:55,085 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 16:40:55,085 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 16:40:55,086 | INFO | app.main | Scheduler started
2026-03-09 16:51:41,393 | INFO | app.api.routers.gitlab_configs | GitLab config created — id=1 domain=https://gitlab.com by admin=1
2026-03-09 16:52:40,538 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066 "HTTP/1.1 200 OK"
2026-03-09 16:52:40,564 | INFO | app.api.routers.projects | Project created — id=1 name=prplOS gitlab_id=65926066
2026-03-09 16:53:05,552 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-09 16:53:05,567 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Petr Štetiar' email='petr.stetiar@prplfoundation.org' → synthetic_id=1971997701
2026-03-09 16:53:05,628 | INFO | app.services.extraction.extraction_service | Commits — created:12 skipped:0 project=prplOS
2026-03-09 16:53:06,791 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-09 16:53:07,679 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/11/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:09,792 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/10/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:10,665 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/9/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:11,213 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/8/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:12,094 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/7/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:12,577 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/6/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:13,394 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/5/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:14,587 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/4/approvals "HTTP/1.1 200 OK"
